"0","7"
"1","1"
"2","5"
"3","1"
"4","1"
"5","9"
"6","0"
"7","8"
"8","1"
"9","0"
"10","9"
"11","2"
"12","9"
"13","0"
"14","9"
"15","4"
"16","3"
"17","9"
"18","1"
"19","7"
"20","0"
"21","1"
"22","1"
"23","6"
"24","6"
"25","9"
"26","4"
"27","9"
"28","1"
"29","0"
"30","1"
"31","8"
"32","9"
"33","9"
"34","9"
"35","8"
"36","5"
"37","1"
"38","1"
"39","1"
"40","0"
"41","1"
"42","9"
"43","0"
"44","1"
"45","8"
"46","5"
"47","1"
"48","0"
"49","1"
"50","4"
"51","5"
"52","4"
"53","9"
"54","8"
"55","2"
"56","9"
"57","1"
"58","0"
"59","9"
"60","1"
"61","9"
"62","9"
"63","9"
"64","8"
"65","6"
"66","4"
"67","6"
"68","9"
"69","0"
"70","1"
"71","3"
"72","1"
"73","8"
"74","1"
"75","5"
"76","9"
"77","1"
"78","1"
"79","0"
"80","1"
"81","9"
"82","1"
"83","5"
"84","9"
"85","1"
"86","9"
"87","4"
"88","9"
"89","8"
"90","4"
"91","9"
"92","8"
"93","0"
"94","1"
"95","1"
"96","8"
"97","9"
"98","9"
"99","1"
"100","1"
"101","1"
"102","9"
"103","9"
"104","5"
"105","0"
"106","8"
"107","5"
"108","1"
"109","1"
"110","1"
"111","4"
"112","1"
"113","4"
"114","4"
"115","9"
"116","7"
"117","4"
"118","9"
"119","9"
"120","1"
"121","1"
"122","0"
"123","1"
"124","4"
"125","3"
"126","5"
"127","9"
"128","7"
"129","5"
"130","5"
"131","5"
"132","6"
"133","5"
"134","6"
"135","7"
"136","4"
"137","3"
"138","3"
"139","1"
"140","8"
"141","1"
"142","1"
"143","1"
"144","1"
"145","8"
"146","2"
"147","8"
"148","2"
"149","2"
"150","1"
"151","7"
"152","5"
"153","3"
"154","1"
"155","0"
"156","7"
"157","1"
"158","9"
"159","1"
"160","2"
"161","5"
"162","9"
"163","1"
"164","5"
"165","9"
"166","1"
"167","1"
"168","1"
"169","8"
"170","9"
"171","1"
"172","1"
"173","9"
"174","7"
"175","7"
"176","0"
"177","6"
"178","9"
"179","1"
"180","9"
"181","2"
"182","9"
"183","0"
"184","9"
"185","4"
"186","4"
"187","3"
"188","7"
"189","8"
"190","1"
"191","0"
"192","0"
"193","0"
"194","4"
"195","5"
"196","1"
"197","4"
"198","0"
"199","1"
"200","4"
"201","1"
"202","5"
"203","1"
"204","5"
"205","3"
"206","9"
"207","9"
"208","1"
"209","9"
"210","1"
"211","1"
"212","7"
"213","9"
"214","2"
"215","1"
"216","2"
"217","0"
"218","6"
"219","1"
"220","5"
"221","2"
"222","0"
"223","9"
"224","2"
"225","5"
"226","9"
"227","1"
"228","1"
"229","4"
"230","4"
"231","9"
"232","0"
"233","6"
"234","9"
"235","3"
"236","9"
"237","1"
"238","8"
"239","8"
"240","1"
"241","1"
"242","9"
"243","9"
"244","7"
"245","8"
"246","5"
"247","9"
"248","5"
"249","1"
"250","4"
"251","8"
"252","9"
"253","9"
"254","9"
"255","9"
"256","9"
"257","1"
"258","1"
"259","2"
"260","0"
"261","1"
"262","8"
"263","9"
"264","5"
"265","9"
"266","1"
"267","1"
"268","4"
"269","9"
"270","0"
"271","5"
"272","5"
"273","4"
"274","9"
"275","9"
"276","4"
"277","1"
"278","5"
"279","1"
"280","8"
"281","3"
"282","1"
"283","3"
"284","9"
"285","3"
"286","9"
"287","8"
"288","5"
"289","9"
"290","5"
"291","5"
"292","4"
"293","3"
"294","9"
"295","0"
"296","8"
"297","0"
"298","6"
"299","9"
"300","1"
"301","0"
"302","9"
"303","9"
"304","1"
"305","4"
"306","5"
"307","6"
"308","5"
"309","8"
"310","9"
"311","9"
"312","0"
"313","8"
"314","4"
"315","4"
"316","9"
"317","9"
"318","1"
"319","5"
"320","4"
"321","1"
"322","4"
"323","1"
"324","0"
"325","8"
"326","1"
"327","4"
"328","0"
"329","5"
"330","2"
"331","5"
"332","1"
"333","5"
"334","9"
"335","1"
"336","7"
"337","6"
"338","9"
"339","0"
"340","8"
"341","8"
"342","9"
"343","9"
"344","4"
"345","4"
"346","1"
"347","0"
"348","9"
"349","9"
"350","9"
"351","5"
"352","0"
"353","4"
"354","9"
"355","5"
"356","9"
"357","9"
"358","5"
"359","0"
"360","0"
"361","9"
"362","5"
"363","5"
"364","7"
"365","1"
"366","3"
"367","4"
"368","2"
"369","1"
"370","1"
"371","1"
"372","8"
"373","2"
"374","1"
"375","1"
"376","1"
"377","4"
"378","9"
"379","4"
"380","7"
"381","4"
"382","9"
"383","4"
"384","1"
"385","4"
"386","8"
"387","3"
"388","9"
"389","0"
"390","9"
"391","0"
"392","8"
"393","9"
"394","6"
"395","1"
"396","0"
"397","4"
"398","3"
"399","8"
"400","2"
"401","9"
"402","9"
"403","9"
"404","1"
"405","9"
"406","8"
"407","5"
"408","1"
"409","1"
"410","7"
"411","9"
"412","9"
"413","9"
"414","5"
"415","3"
"416","1"
"417","5"
"418","4"
"419","5"
"420","9"
"421","8"
"422","8"
"423","9"
"424","1"
"425","4"
"426","9"
"427","0"
"428","4"
"429","9"
"430","9"
"431","5"
"432","9"
"433","8"
"434","1"
"435","9"
"436","3"
"437","9"
"438","7"
"439","0"
"440","5"
"441","1"
"442","4"
"443","9"
"444","9"
"445","1"
"446","6"
"447","1"
"448","0"
"449","0"
"450","4"
"451","0"
"452","5"
"453","7"
"454","9"
"455","9"
"456","4"
"457","8"
"458","8"
"459","0"
"460","1"
"461","9"
"462","1"
"463","1"
"464","1"
"465","0"
"466","7"
"467","0"
"468","7"
"469","4"
"470","4"
"471","8"
"472","0"
"473","8"
"474","7"
"475","9"
"476","2"
"477","1"
"478","1"
"479","8"
"480","1"
"481","0"
"482","8"
"483","1"
"484","1"
"485","7"
"486","8"
"487","2"
"488","1"
"489","1"
"490","1"
"491","5"
"492","9"
"493","5"
"494","1"
"495","8"
"496","1"
"497","0"
"498","8"
"499","1"
"500","8"
"501","3"
"502","4"
"503","1"
"504","9"
"505","9"
"506","0"
"507","6"
"508","0"
"509","5"
"510","6"
"511","1"
"512","8"
"513","1"
"514","9"
"515","9"
"516","9"
"517","1"
"518","1"
"519","9"
"520","8"
"521","6"
"522","1"
"523","8"
"524","9"
"525","9"
"526","3"
"527","1"
"528","9"
"529","1"
"530","1"
"531","8"
"532","9"
"533","4"
"534","4"
"535","9"
"536","4"
"537","5"
"538","1"
"539","7"
"540","1"
"541","9"
"542","9"
"543","5"
"544","5"
"545","9"
"546","9"
"547","9"
"548","1"
"549","8"
"550","0"
"551","7"
"552","0"
"553","9"
"554","6"
"555","1"
"556","3"
"557","9"
"558","0"
"559","1"
"560","9"
"561","9"
"562","0"
"563","3"
"564","9"
"565","1"
"566","8"
"567","9"
"568","9"
"569","9"
"570","5"
"571","8"
"572","9"
"573","1"
"574","1"
"575","1"
"576","8"
"577","1"
"578","9"
"579","1"
"580","9"
"581","5"
"582","2"
"583","9"
"584","1"
"585","1"
"586","9"
"587","6"
"588","8"
"589","8"
"590","9"
"591","0"
"592","9"
"593","9"
"594","1"
"595","1"
"596","1"
"597","0"
"598","0"
"599","8"
"600","4"
"601","1"
"602","7"
"603","9"
"604","9"
"605","0"
"606","0"
"607","4"
"608","9"
"609","1"
"610","8"
"611","4"
"612","4"
"613","9"
"614","1"
"615","9"
"616","5"
"617","6"
"618","0"
"619","5"
"620","1"
"621","8"
"622","9"
"623","6"
"624","0"
"625","0"
"626","3"
"627","5"
"628","7"
"629","8"
"630","4"
"631","5"
"632","9"
"633","1"
"634","4"
"635","9"
"636","8"
"637","1"
"638","1"
"639","0"
"640","0"
"641","5"
"642","1"
"643","4"
"644","4"
"645","4"
"646","9"
"647","4"
"648","6"
"649","5"
"650","4"
"651","1"
"652","5"
"653","0"
"654","9"
"655","9"
"656","5"
"657","1"
"658","0"
"659","8"
"660","1"
"661","9"
"662","9"
"663","9"
"664","1"
"665","9"
"666","1"
"667","1"
"668","2"
"669","5"
"670","6"
"671","9"
"672","1"
"673","1"
"674","8"
"675","5"
"676","5"
"677","9"
"678","8"
"679","0"
"680","9"
"681","8"
"682","9"
"683","9"
"684","0"
"685","9"
"686","5"
"687","4"
"688","8"
"689","9"
"690","4"
"691","1"
"692","0"
"693","9"
"694","1"
"695","0"
"696","1"
"697","5"
"698","9"
"699","4"
"700","6"
"701","7"
"702","1"
"703","9"
"704","9"
"705","8"
"706","8"
"707","7"
"708","9"
"709","4"
"710","5"
"711","5"
"712","4"
"713","9"
"714","4"
"715","1"
"716","1"
"717","9"
"718","8"
"719","8"
"720","1"
"721","1"
"722","9"
"723","5"
"724","9"
"725","5"
"726","8"
"727","0"
"728","8"
"729","0"
"730","1"
"731","8"
"732","2"
"733","5"
"734","9"
"735","0"
"736","0"
"737","1"
"738","9"
"739","9"
"740","1"
"741","8"
"742","1"
"743","5"
"744","9"
"745","1"
"746","0"
"747","9"
"748","9"
"749","0"
"750","8"
"751","9"
"752","4"
"753","0"
"754","1"
"755","1"
"756","1"
"757","0"
"758","3"
"759","5"
"760","1"
"761","5"
"762","1"
"763","1"
"764","1"
"765","9"
"766","2"
"767","2"
"768","5"
"769","9"
"770","0"
"771","1"
"772","9"
"773","9"
"774","9"
"775","9"
"776","7"
"777","4"
"778","7"
"779","7"
"780","8"
"781","9"
"782","6"
"783","9"
"784","0"
"785","8"
"786","5"
"787","2"
"788","9"
"789","9"
"790","1"
"791","0"
"792","1"
"793","5"
"794","1"
"795","0"
"796","5"
"797","7"
"798","4"
"799","4"
"800","9"
"801","9"
"802","9"
"803","5"
"804","5"
"805","0"
"806","1"
"807","9"
"808","2"
"809","6"
"810","1"
"811","1"
"812","4"
"813","9"
"814","9"
"815","8"
"816","9"
"817","0"
"818","1"
"819","2"
"820","5"
"821","0"
"822","1"
"823","1"
"824","9"
"825","4"
"826","1"
"827","9"
"828","0"
"829","8"
"830","9"
"831","9"
"832","8"
"833","7"
"834","1"
"835","9"
"836","8"
"837","5"
"838","2"
"839","9"
"840","9"
"841","5"
"842","8"
"843","1"
"844","2"
"845","0"
"846","7"
"847","9"
"848","1"
"849","1"
"850","9"
"851","6"
"852","2"
"853","8"
"854","1"
"855","7"
"856","0"
"857","0"
"858","4"
"859","9"
"860","9"
"861","1"
"862","2"
"863","8"
"864","0"
"865","9"
"866","1"
"867","9"
"868","1"
"869","0"
"870","4"
"871","8"
"872","4"
"873","4"
"874","4"
"875","5"
"876","5"
"877","1"
"878","5"
"879","8"
"880","4"
"881","4"
"882","9"
"883","9"
"884","5"
"885","4"
"886","3"
"887","9"
"888","1"
"889","9"
"890","1"
"891","8"
"892","0"
"893","1"
"894","1"
"895","1"
"896","4"
"897","4"
"898","1"
"899","9"
"900","0"
"901","0"
"902","1"
"903","5"
"904","9"
"905","1"
"906","1"
"907","1"
"908","1"
"909","7"
"910","1"
"911","1"
"912","8"
"913","0"
"914","9"
"915","8"
"916","9"
"917","1"
"918","0"
"919","5"
"920","8"
"921","1"
"922","1"
"923","5"
"924","0"
"925","9"
"926","8"
"927","8"
"928","8"
"929","1"
"930","4"
"931","9"
"932","8"
"933","1"
"934","9"
"935","1"
"936","9"
"937","0"
"938","9"
"939","0"
"940","5"
"941","5"
"942","1"
"943","8"
"944","1"
"945","1"
"946","5"
"947","1"
"948","4"
"949","8"
"950","4"
"951","8"
"952","8"
"953","0"
"954","2"
"955","9"
"956","5"
"957","9"
"958","9"
"959","9"
"960","4"
"961","9"
"962","1"
"963","4"
"964","4"
"965","4"
"966","1"
"967","0"
"968","4"
"969","1"
"970","9"
"971","4"
"972","9"
"973","1"
"974","7"
"975","1"
"976","1"
"977","1"
"978","7"
"979","9"
"980","8"
"981","9"
"982","1"
"983","5"
"984","9"
"985","1"
"986","3"
"987","8"
"988","1"
"989","1"
"990","1"
"991","8"
"992","1"
"993","9"
"994","9"
"995","9"
"996","9"
"997","1"
"998","9"
"999","0"
"1000","1"
"1001","1"
"1002","0"
"1003","4"
"1004","5"
"1005","8"
"1006","9"
"1007","9"
"1008","5"
"1009","1"
"1010","4"
"1011","9"
"1012","6"
"1013","1"
"1014","1"
"1015","4"
"1016","8"
"1017","6"
"1018","1"
"1019","9"
"1020","1"
"1021","9"
"1022","0"
"1023","4"
"1024","0"
"1025","6"
"1026","5"
"1027","3"
"1028","9"
"1029","1"
"1030","6"
"1031","0"
"1032","9"
"1033","9"
"1034","0"
"1035","8"
"1036","4"
"1037","9"
"1038","9"
"1039","1"
"1040","9"
"1041","8"
"1042","4"
"1043","9"
"1044","9"
"1045","6"
"1046","8"
"1047","1"
"1048","5"
"1049","1"
"1050","9"
"1051","8"
"1052","4"
"1053","0"
"1054","1"
"1055","8"
"1056","9"
"1057","5"
"1058","0"
"1059","5"
"1060","4"
"1061","9"
"1062","1"
"1063","2"
"1064","2"
"1065","0"
"1066","4"
"1067","0"
"1068","0"
"1069","8"
"1070","0"
"1071","1"
"1072","9"
"1073","9"
"1074","1"
"1075","9"
"1076","7"
"1077","0"
"1078","5"
"1079","9"
"1080","2"
"1081","4"
"1082","0"
"1083","5"
"1084","9"
"1085","0"
"1086","9"
"1087","1"
"1088","9"
"1089","9"
"1090","9"
"1091","4"
"1092","1"
"1093","5"
"1094","4"
"1095","9"
"1096","8"
"1097","1"
"1098","0"
"1099","1"
"1100","1"
"1101","9"
"1102","0"
"1103","9"
"1104","8"
"1105","1"
"1106","9"
"1107","2"
"1108","9"
"1109","2"
"1110","1"
"1111","1"
"1112","5"
"1113","1"
"1114","1"
"1115","1"
"1116","1"
"1117","9"
"1118","9"
"1119","1"
"1120","0"
"1121","8"
"1122","5"
"1123","1"
"1124","9"
"1125","0"
"1126","0"
"1127","1"
"1128","4"
"1129","5"
"1130","8"
"1131","0"
"1132","0"
"1133","9"
"1134","5"
"1135","6"
"1136","9"
"1137","1"
"1138","9"
"1139","4"
"1140","9"
"1141","1"
"1142","9"
"1143","1"
"1144","0"
"1145","1"
"1146","4"
"1147","1"
"1148","9"
"1149","8"
"1150","1"
"1151","3"
"1152","5"
"1153","1"
"1154","8"
"1155","1"
"1156","4"
"1157","2"
"1158","9"
"1159","8"
"1160","5"
"1161","1"
"1162","8"
"1163","1"
"1164","9"
"1165","1"
"1166","0"
"1167","5"
"1168","1"
"1169","1"
"1170","5"
"1171","9"
"1172","1"
"1173","4"
"1174","6"
"1175","1"
"1176","8"
"1177","5"
"1178","1"
"1179","9"
"1180","9"
"1181","0"
"1182","1"
"1183","9"
"1184","5"
"1185","0"
"1186","4"
"1187","9"
"1188","5"
"1189","9"
"1190","8"
"1191","9"
"1192","5"
"1193","0"
"1194","9"
"1195","1"
"1196","0"
"1197","9"
"1198","0"
"1199","9"
"1200","4"
"1201","4"
"1202","4"
"1203","1"
"1204","9"
"1205","1"
"1206","3"
"1207","8"
"1208","4"
"1209","4"
"1210","0"
"1211","9"
"1212","5"
"1213","8"
"1214","9"
"1215","5"
"1216","1"
"1217","8"
"1218","8"
"1219","4"
"1220","8"
"1221","6"
"1222","4"
"1223","0"
"1224","8"
"1225","9"
"1226","1"
"1227","0"
"1228","1"
"1229","9"
"1230","1"
"1231","5"
"1232","3"
"1233","4"
"1234","9"
"1235","9"
"1236","9"
"1237","9"
"1238","9"
"1239","4"
"1240","1"
"1241","8"
"1242","1"
"1243","3"
"1244","1"
"1245","6"
"1246","0"
"1247","5"
"1248","9"
"1249","1"
"1250","9"
"1251","9"
"1252","8"
"1253","4"
"1254","7"
"1255","5"
"1256","9"
"1257","1"
"1258","8"
"1259","5"
"1260","9"
"1261","9"
"1262","3"
"1263","1"
"1264","9"
"1265","0"
"1266","7"
"1267","1"
"1268","0"
"1269","5"
"1270","9"
"1271","1"
"1272","6"
"1273","2"
"1274","5"
"1275","4"
"1276","1"
"1277","1"
"1278","5"
"1279","1"
"1280","1"
"1281","3"
"1282","3"
"1283","1"
"1284","0"
"1285","6"
"1286","8"
"1287","1"
"1288","8"
"1289","9"
"1290","5"
"1291","8"
"1292","2"
"1293","9"
"1294","9"
"1295","9"
"1296","1"
"1297","5"
"1298","9"
"1299","0"
"1300","9"
"1301","9"
"1302","0"
"1303","3"
"1304","1"
"1305","0"
"1306","2"
"1307","8"
"1308","1"
"1309","5"
"1310","1"
"1311","0"
"1312","9"
"1313","1"
"1314","5"
"1315","0"
"1316","9"
"1317","9"
"1318","8"
"1319","5"
"1320","8"
"1321","3"
"1322","1"
"1323","9"
"1324","5"
"1325","9"
"1326","9"
"1327","5"
"1328","9"
"1329","0"
"1330","3"
"1331","2"
"1332","9"
"1333","5"
"1334","4"
"1335","4"
"1336","9"
"1337","9"
"1338","1"
"1339","0"
"1340","1"
"1341","9"
"1342","9"
"1343","1"
"1344","5"
"1345","9"
"1346","9"
"1347","4"
"1348","9"
"1349","1"
"1350","6"
"1351","1"
"1352","0"
"1353","1"
